File,Number of Threads/Processes,N,Sum,Time Taken
Baseline,1,10000000000,-5340232226128654848,27.495513
Baseline,1,10000000000,-5340232226128654848,27.438268
Baseline,1,10000000000,-5340232226128654848,27.720180
Baseline,1,10000000000,-5340232226128654848,27.745645
Baseline,1,10000000000,-5340232226128654848,27.726520
Baseline,1,10000000000,-5340232226128654848,28.545051
Baseline,1,10000000000,-5340232226128654848,27.500199
Baseline,1,10000000000,-5340232226128654848,28.395204
Baseline,1,10000000000,-5340232226128654848,27.663362
Baseline,1,10000000000,-5340232226128654848,27.629021
Baseline,1,10000000000,-5340232226128654848,27.665356
Baseline,1,10000000000,-5340232226128654848,27.705600
Baseline,1,10000000000,-5340232226128654848,27.582474
Baseline,1,10000000000,-5340232226128654848,27.578641
Baseline,1,10000000000,-5340232226128654848,27.481568
Baseline,1,10000000000,-5340232226128654848,27.506713
Baseline,1,10000000000,-5340232226128654848,27.635708
Baseline,1,10000000000,-5340232226128654848,27.589108
Baseline,1,10000000000,-5340232226128654848,27.633853
Baseline,1,10000000000,-5340232226128654848,27.752605
Baseline,1,10000000000,-5340232226128654848,27.636675
Baseline,1,10000000000,-5340232226128654848,28.214499
Baseline,1,10000000000,-5340232226128654848,27.455688
Baseline,1,10000000000,-5340232226128654848,28.256780
Baseline,1,10000000000,-5340232226128654848,27.462895
Baseline,1,10000000000,-5340232226128654848,28.418815
Baseline,1,10000000000,-5340232226128654848,27.434856
Baseline,1,10000000000,-5340232226128654848,28.113695
Baseline,1,10000000000,-5340232226128654848,27.480215
Baseline,1,10000000000,-5340232226128654848,28.222076
Baseline,1,10000000000,-5340232226128654848,28.086489
Baseline,1,10000000000,-5340232226128654848,27.936697
Baseline,1,10000000000,-5340232226128654848,27.745599
Baseline,1,10000000000,-5340232226128654848,27.829771
Baseline,1,10000000000,-5340232226128654848,27.787191
Baseline,1,10000000000,-5340232226128654848,27.771956
Baseline,1,10000000000,-5340232226128654848,27.873321
Baseline,1,10000000000,-5340232226128654848,27.748797
Baseline,1,10000000000,-5340232226128654848,27.832578
Baseline,1,10000000000,-5340232226128654848,27.578882
Baseline,1,10000000000,-5340232226128654848,27.796435
Baseline,1,10000000000,-5340232226128654848,27.799197
Baseline,1,10000000000,-5340232226128654848,27.872931
Baseline,1,10000000000,-5340232226128654848,27.625696
Baseline,1,10000000000,-5340232226128654848,27.622583
Baseline,1,10000000000,-5340232226128654848,27.341982
Baseline,1,10000000000,-5340232226128654848,27.602733
Baseline,1,10000000000,-5340232226128654848,27.482967
Baseline,1,10000000000,-5340232226128654848,27.969213
Baseline,1,10000000000,-5340232226128654848,27.324661
Baseline,1,10000000000,-5340232226128654848,27.998678
Baseline,1,10000000000,-5340232226128654848,27.451974
Baseline,1,10000000000,-5340232226128654848,27.479867
Baseline,1,10000000000,-5340232226128654848,27.892664
Baseline,1,10000000000,-5340232226128654848,27.359930
Baseline,1,10000000000,-5340232226128654848,27.840348
Baseline,1,10000000000,-5340232226128654848,27.365813
Baseline,1,10000000000,-5340232226128654848,28.015604
Baseline,1,10000000000,-5340232226128654848,27.876408
Baseline,1,10000000000,-5340232226128654848,27.744428
Baseline,1,10000000000,-5340232226128654848,27.350311
Baseline,1,10000000000,-5340232226128654848,25.911603
Baseline,1,10000000000,-5340232226128654848,26.238490
Baseline,1,10000000000,-5340232226128654848,27.021122
Baseline,1,10000000000,-5340232226128654848,27.012603
Baseline,1,10000000000,-5340232226128654848,26.995814
Baseline,1,10000000000,-5340232226128654848,26.885520
Baseline,1,10000000000,-5340232226128654848,26.964629
Baseline,1,10000000000,-5340232226128654848,26.974652
Baseline,1,10000000000,-5340232226128654848,27.045190
Baseline,1,10000000000,-5340232226128654848,27.004824
Baseline,1,10000000000,-5340232226128654848,27.031549
Baseline,1,10000000000,-5340232226128654848,27.076293
Baseline,1,10000000000,-5340232226128654848,27.035044
Baseline,1,10000000000,-5340232226128654848,27.004598
Baseline,1,10000000000,-5340232226128654848,27.048689
Baseline,1,10000000000,-5340232226128654848,27.034094
Baseline,1,10000000000,-5340232226128654848,27.002451
Baseline,1,10000000000,-5340232226128654848,26.291939
Baseline,1,10000000000,-5340232226128654848,27.246552
Baseline,1,10000000000,-5340232226128654848,26.360482
Baseline,1,10000000000,-5340232226128654848,27.298537
Baseline,1,10000000000,-5340232226128654848,27.047777
Multithreading,8,10000000000,-5340232226128654848,6.114018
Multithreading,8,10000000000,-5340232226128654848,6.332036
Multithreading,8,10000000000,-5340232226128654848,6.464267
Multithreading,8,10000000000,-5340232226128654848,6.489300
Multithreading,8,10000000000,-5340232226128654848,6.507597
Multithreading,8,10000000000,-5340232226128654848,6.458260
Multithreading,8,10000000000,-5340232226128654848,6.474224
Multithreading,8,10000000000,-5340232226128654848,6.699224
Multithreading,8,10000000000,-5340232226128654848,6.586021
Multithreading,8,10000000000,-5340232226128654848,6.493258
Multithreading,8,10000000000,-5340232226128654848,6.655747
Multithreading,8,10000000000,-5340232226128654848,6.714290
Multithreading,8,10000000000,-5340232226128654848,6.654651
Multithreading,8,10000000000,-5340232226128654848,6.696466
Multithreading,8,10000000000,-5340232226128654848,6.594794
Multithreading,8,10000000000,-5340232226128654848,6.641976
Multithreading,8,10000000000,-5340232226128654848,6.512299
Multithreading,8,10000000000,-5340232226128654848,6.887823
Multithreading,8,10000000000,-5340232226128654848,6.582795
Multithreading,8,10000000000,-5340232226128654848,6.801880
Multithreading,8,10000000000,-5340232226128654848,6.576155
Multithreading,8,10000000000,-5340232226128654848,6.512482
Multithreading,8,10000000000,-5340232226128654848,6.742436
Multithreading,8,10000000000,-5340232226128654848,6.567905
Multithreading,8,10000000000,-5340232226128654848,6.565940
Multithreading,8,10000000000,-5340232226128654848,6.566209
Multithreading,8,10000000000,-5340232226128654848,6.681214
Multithreading,8,10000000000,-5340232226128654848,6.675571
Multithreading,8,10000000000,-5340232226128654848,6.623186
Multithreading,8,10000000000,-5340232226128654848,6.735108
Multithreading,8,10000000000,-5340232226128654848,6.659699
Multithreading,8,10000000000,-5340232226128654848,6.536818
Multithreading,8,10000000000,-5340232226128654848,6.712495
Multithreading,8,10000000000,-5340232226128654848,6.683068
Multithreading,8,10000000000,-5340232226128654848,6.664980
Multithreading,8,10000000000,-5340232226128654848,6.635694
Multithreading,8,10000000000,-5340232226128654848,6.654402
Multithreading,8,10000000000,-5340232226128654848,6.675268
Multithreading,8,10000000000,-5340232226128654848,6.668560
Multithreading,8,10000000000,-5340232226128654848,6.737466
Multithreading,8,10000000000,-5340232226128654848,6.727076
Multithreading,8,10000000000,-5340232226128654848,6.554298
Multithreading,8,10000000000,-5340232226128654848,6.650720
Multithreading,8,10000000000,-5340232226128654848,6.555807
Multithreading,8,10000000000,-5340232226128654848,6.605227
Multithreading,8,10000000000,-5340232226128654848,6.605939
Multithreading,8,10000000000,-5340232226128654848,6.691235
Multithreading,8,10000000000,-5340232226128654848,6.701229
Multithreading,8,10000000000,-5340232226128654848,6.803128
Multithreading,8,10000000000,-5340232226128654848,6.707169
Multithreading,8,10000000000,-5340232226128654848,6.645661
Multithreading,8,10000000000,-5340232226128654848,6.650272
Multithreading,8,10000000000,-5340232226128654848,6.777314
Multithreading,8,10000000000,-5340232226128654848,6.702249
Multithreading,8,10000000000,-5340232226128654848,6.714165
Multithreading,8,10000000000,-5340232226128654848,6.612769
Multithreading,8,10000000000,-5340232226128654848,6.603627
Multithreading,8,10000000000,-5340232226128654848,6.663569
Multithreading,8,10000000000,-5340232226128654848,6.578860
Multithreading,8,10000000000,-5340232226128654848,6.651440
Multithreading,8,10000000000,-5340232226128654848,6.833078
Multithreading,8,10000000000,-5340232226128654848,6.581689
Multithreading,8,10000000000,-5340232226128654848,6.768562
Multithreading,8,10000000000,-5340232226128654848,6.655604
Multithreading,8,10000000000,-5340232226128654848,6.613635
Multithreading,8,10000000000,-5340232226128654848,6.667635
Multithreading,8,10000000000,-5340232226128654848,6.690848
Multithreading,8,10000000000,-5340232226128654848,6.550273
Multithreading,8,10000000000,-5340232226128654848,6.725572
Multithreading,8,10000000000,-5340232226128654848,6.678724
Multithreading,8,10000000000,-5340232226128654848,6.618227
Multithreading,8,10000000000,-5340232226128654848,6.838146
Multithreading,8,10000000000,-5340232226128654848,6.694640
Multithreading,8,10000000000,-5340232226128654848,6.653037
Multithreading,8,10000000000,-5340232226128654848,6.739863
Multithreading,8,10000000000,-5340232226128654848,6.711208
Multithreading,8,10000000000,-5340232226128654848,6.767068
Multithreading,8,10000000000,-5340232226128654848,6.606971
Multithreading,8,10000000000,-5340232226128654848,6.719300
Multithreading,8,10000000000,-5340232226128654848,6.693690
Multithreading,8,10000000000,-5340232226128654848,6.582628
Multithreading,8,10000000000,-5340232226128654848,6.618979
Multithreading,8,10000000000,-5340232226128654848,6.637699
Multithreading,8,10000000000,-5340232226128654848,6.657151
Multithreading,8,10000000000,-5340232226128654848,6.678145
Multithreading,8,10000000000,-5340232226128654848,6.688249
Multithreading,8,10000000000,-5340232226128654848,6.616187
Multithreading,8,10000000000,-5340232226128654848,6.649453
Multithreading,8,10000000000,-5340232226128654848,6.797505
Multithreading,8,10000000000,-5340232226128654848,6.666812
Multithreading,8,10000000000,-5340232226128654848,6.639400
Multithreading,8,10000000000,-5340232226128654848,6.725892
Multithreading,8,10000000000,-5340232226128654848,6.803792
Multithreading,8,10000000000,-5340232226128654848,6.606853
Multithreading,8,10000000000,-5340232226128654848,6.628887
Multithreading,8,10000000000,-5340232226128654848,6.594132
Multithreading,8,10000000000,-5340232226128654848,6.815766
Multithreading,8,10000000000,-5340232226128654848,6.661899
Multithreading,8,10000000000,-5340232226128654848,6.783872
Multithreading,8,10000000000,-5340232226128654848,6.785961
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.032097
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.105683
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.344947
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.406492
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.092402
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.070594
Multiprocessing_fork,8,10000000000,-5340232226128654848,5.957164
Multiprocessing_fork,8,10000000000,-5340232226128654848,5.920712
Multiprocessing_fork,8,10000000000,-5340232226128654848,5.979301
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.163376
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.156338
Multiprocessing_fork,8,10000000000,-5340232226128654848,5.964729
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.097801
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.247601
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.129395
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.142352
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.188399
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.183011
Multiprocessing_fork,8,10000000000,-5340232226128654848,5.983884
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.041518
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.160368
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.225165
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.347828
Multiprocessing_fork,8,10000000000,-5340232226128654848,5.875350
Multiprocessing_fork,8,10000000000,-5340232226128654848,5.996707
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.173000
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.208951
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.193772
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.225738
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.436521
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.439859
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.049674
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.372698
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.062356
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.123897
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.212530
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.063235
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.616238
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.384525
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.094376
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.095157
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.241627
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.032112
Multiprocessing_fork,8,10000000000,-5340232226128654848,5.972646
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.277998
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.380640
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.148488
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.327808
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.066528
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.106911
Multiprocessing_fork,8,10000000000,-5340232226128654848,5.960289
Multiprocessing_fork,8,10000000000,-5340232226128654848,5.986496
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.457161
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.294494
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.413179
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.464489
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.573236
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.126090
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.113268
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.436480
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.432759
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.253593
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.108203
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.129687
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.205070
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.673427
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.473053
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.795119
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.664012
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.263980
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.134201
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.430040
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.323955
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.223217
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.211562
Multiprocessing_fork,8,10000000000,-5340232226128654848,5.800096
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.311871
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.216776
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.545455
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.239193
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.117582
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.518332
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.330285
Multiprocessing_fork,8,10000000000,-5340232226128654848,6.129113
